1,2,4,3,5,8,9,11,6,7,13,10,16,14,12,17,18,15,24,20,19,27,21,22,25,28,23,26,30,31,37,29,32,33,34,36,39,38,40,43,35,44,42,48,47,45,41,49,50,46
6,1,5,3,2,8,11,4,13,7,9,12,16,14,15,10,19,18,17,21,20,22,23,25,27,24,29,26,28,31,33,34,32,30,36,37,35,45,38,40,42,46,39,44,41,47,43,49,48,50
3,4,1,7,2,5,8,11,6,10,9,12,13,19,14,17,16,24,15,18,21,22,20,26,25,29,23,34,30,27,31,32,33,28,35,37,36,42,38,39,41,46,44,40,45,43,47,48,50,49
1,2,3,4,6,7,5,10,9,11,8,14,13,16,12,15,17,20,18,19,25,21,22,29,30,28,23,26,27,24,33,35,32,36,31,38,43,40,37,34,41,45,44,39,50,42,46,47,49,48
1,2,3,7,6,5,9,4,8,12,10,11,14,15,17,19,13,18,22,26,16,23,20,21,24,25,27,28,29,30,31,32,35,34,37,36,42,41,38,43,39,44,50,33,40,46,45,47,48,49
6,7,3,1,2,11,4,8,5,9,12,10,15,13,16,14,17,18,24,20,19,27,22,23,21,26,30,29,32,25,31,28,33,36,34,37,38,40,39,41,42,44,45,49,48,35,43,46,47,50
4,6,2,5,1,7,3,11,8,9,12,13,10,16,20,15,14,21,18,23,29,17,22,19,25,28,26,24,30,27,35,31,34,32,33,36,37,42,38,39,45,40,41,44,48,46,43,50,49,47
1,2,4,3,6,5,7,12,10,9,17,8,11,24,14,13,15,16,22,25,18,19,20,23,29,31,27,21,26,28,30,32,37,33,34,36,42,43,35,44,48,39,46,41,38,45,47,49,40,50
3,1,4,7,2,8,5,6,12,9,10,15,14,11,16,13,18,17,21,24,19,20,27,22,23,25,26,32,29,33,30,34,28,40,31,37,42,36,35,38,39,43,41,46,48,45,44,49,50,47
1,5,3,6,12,4,2,9,13,8,14,10,11,15,7,16,19,17,18,20,29,24,22,26,28,23,25,30,31,32,36,21,27,33,34,38,35,37,42,40,44,39,45,46,41,49,43,47,48,50
1,2,5,4,6,8,3,7,9,10,16,11,13,18,17,21,15,14,24,12,19,23,22,26,25,20,28,30,31,29,27,32,35,41,34,33,38,36,40,37,39,43,42,44,47,45,46,50,48,49
7,3,4,6,1,13,2,10,5,8,9,11,14,15,12,16,22,18,24,26,23,20,27,17,19,29,36,28,25,21,31,32,30,33,34,37,40,35,38,42,44,39,45,43,41,47,46,50,48,49
1,7,2,5,4,6,13,12,3,9,8,14,16,10,15,11,19,18,17,20,22,25,24,27,37,21,23,26,28,29,31,36,30,32,33,35,38,39,34,41,50,44,45,43,42,47,40,49,46,48
2,1,6,3,4,9,7,13,5,8,12,15,10,11,14,16,17,20,19,24,18,23,29,31,22,30,25,21,26,28,27,32,36,34,41,33,37,38,35,40,39,42,43,44,45,46,50,47,48,49
1,3,4,7,10,2,8,5,6,11,9,20,12,14,13,16,19,18,23,15,17,24,22,26,29,25,27,34,31,21,28,30,36,33,32,37,38,39,45,35,41,44,40,50,46,42,47,43,48,49
1,2,4,5,7,6,8,3,9,10,12,18,15,11,16,14,17,19,21,13,24,20,25,23,22,26,27,28,31,29,34,30,33,37,32,36,39,35,38,42,40,41,44,46,47,43,45,48,50,49
2,1,7,3,6,5,4,8,11,10,9,13,15,21,12,17,14,16,18,28,23,20,19,22,25,30,24,29,26,27,33,31,34,36,35,41,40,32,37,44,39,38,43,42,48,50,45,46,49,47
1,3,2,9,10,11,5,4,6,7,8,12,14,13,16,17,15,19,21,22,23,18,25,20,26,27,29,28,24,30,32,35,39,33,34,31,47,36,37,38,44,41,43,40,50,45,46,42,49,48
1,11,5,2,7,4,8,9,3,6,12,17,10,15,13,14,19,16,21,18,23,24,22,20,26,28,33,27,25,29,30,34,31,32,35,36,39,38,41,37,40,46,42,44,43,45,47,48,50,49
1,3,7,6,5,2,4,8,9,11,15,10,13,16,17,12,18,14,20,22,23,19,30,28,27,32,21,31,26,24,25,34,35,36,37,41,38,39,33,29,40,43,42,48,44,45,49,46,47,50

