0,4,12,39,13,21,6,3,9,10,18,29,15,42,5,2,8,26,48,41,45,40,14,7,1,43,11,49,44,38,47,17,22,24,19,46,25,20,33,34,36,16,28,27,35,30,37,31,32,23
47,1,5,6,0,3,10,19,7,17,36,2,12,25,40,43,18,41,42,9,15,20,21,49,4,45,24,48,8,22,46,44,26,16,23,11,29,31,14,13,33,27,28,39,35,37,30,38,34,32
6,16,30,1,5,0,20,8,18,9,4,15,2,27,10,46,44,31,12,26,11,13,33,23,22,48,38,21,19,3,45,47,17,29,24,49,14,37,7,25,28,36,32,41,34,40,35,43,42,39
3,7,8,47,1,9,18,16,4,13,19,6,5,48,10,11,15,44,40,12,0,2,39,49,46,17,21,43,42,22,41,45,24,23,20,25,30,35,38,26,32,27,31,29,14,28,33,37,34,36
16,0,41,47,7,24,11,8,15,1,2,9,18,12,19,21,5,45,43,42,13,17,22,3,20,32,36,4,48,23,49,46,37,28,34,44,40,30,6,14,29,26,38,10,35,31,25,39,27,33
1,9,7,0,8,10,14,12,17,16,6,27,11,40,47,43,3,24,49,46,2,13,42,4,44,39,25,41,19,32,48,5,34,20,29,45,30,21,18,35,23,26,28,33,15,31,38,36,22,37
12,41,6,17,1,0,2,22,5,4,3,15,25,8,14,16,44,37,49,11,45,20,46,24,48,47,27,9,13,34,10,43,29,19,18,42,30,7,36,33,21,35,31,40,38,28,26,39,32,23
14,1,16,4,44,21,3,5,47,6,27,2,11,42,0,9,18,24,43,8,12,13,15,46,41,45,10,20,28,29,49,19,17,36,32,48,23,30,35,7,25,40,39,34,33,38,31,26,22,37
12,42,41,1,10,3,11,7,0,2,18,16,23,4,9,17,20,40,43,45,19,8,46,44,33,13,22,5,14,15,48,49,6,21,31,47,34,30,25,35,24,37,39,26,32,29,28,38,27,36
1,9,2,14,7,28,4,3,13,0,6,22,11,15,12,44,45,8,43,18,41,10,34,48,5,42,24,47,46,30,49,19,20,16,17,40,27,21,23,26,25,33,29,39,38,37,32,31,36,35
40,7,11,0,6,1,5,16,9,4,12,19,17,2,49,44,41,3,10,14,13,43,15,42,8,39,25,48,47,21,46,45,32,23,27,26,20,37,18,30,31,24,38,28,33,35,36,34,22,29
6,22,25,7,0,15,14,2,17,4,3,19,8,1,12,11,42,23,20,46,21,10,45,40,47,49,36,48,13,27,43,16,29,30,28,44,24,26,31,41,39,18,32,35,37,33,5,34,38,9
2,5,10,3,14,20,8,6,15,17,1,19,16,22,9,49,7,42,0,21,44,47,11,27,43,29,26,33,23,12,48,45,37,4,28,46,32,24,13,25,38,40,39,34,18,30,35,31,41,36
2,4,40,9,41,8,10,5,44,0,17,14,21,6,42,1,15,3,24,11,47,18,39,49,16,45,13,48,7,27,43,12,23,19,35,46,33,25,31,20,26,28,30,22,37,38,29,32,34,36
10,16,20,12,18,0,1,34,42,7,21,26,22,9,28,11,49,41,46,44,3,13,4,6,43,14,15,19,47,30,17,48,24,8,5,45,29,27,23,40,38,31,37,35,39,2,25,33,32,36
14,1,3,9,6,17,26,10,7,18,2,20,11,15,16,12,43,41,5,42,46,40,45,44,19,30,13,49,47,21,4,8,22,23,31,48,25,24,29,34,37,36,0,32,28,27,35,38,33,39
1,2,3,14,6,18,13,8,10,11,23,12,5,41,7,46,21,42,4,43,48,20,47,0,44,31,19,15,49,39,22,40,16,25,35,45,29,26,27,9,30,36,17,24,28,34,37,32,33,38
1,22,14,5,6,8,0,23,9,20,27,36,11,26,45,47,44,12,42,18,10,15,48,46,17,49,19,4,7,2,21,43,31,13,30,41,32,3,29,34,25,24,33,35,39,38,37,16,28,40
19,3,41,0,18,20,11,4,15,5,2,7,10,12,28,6,14,13,16,1,47,42,40,45,49,48,38,43,9,23,8,46,21,32,29,44,17,33,22,27,24,37,30,26,25,39,31,36,35,34
0,1,7,6,5,17,11,9,8,49,23,12,14,40,10,2,42,22,3,43,38,41,46,21,47,16,33,45,44,4,48,15,18,20,36,13,25,27,26,31,39,29,34,24,28,35,30,32,37,19
