22,5,4,31,42,23,27,28,49,3,2,40,30,29,20,19,9,32,12,38,18,26,36,33,39,21,14,6,50,34,46,45,13,17,41,10,25,1,35,37,8,48,16,15,44,43,11,24,47,7
40,39,24,36,26,43,4,5,10,29,1,31,19,48,41,16,18,13,32,44,46,45,15,21,11,25,38,7,8,42,6,49,9,2,14,27,20,3,17,35,23,47,37,28,34,30,12,22,33,50
30,42,32,34,22,43,46,50,41,9,49,12,21,23,35,4,7,45,14,27,17,20,5,6,37,40,29,47,13,2,1,38,24,10,25,16,39,36,3,44,28,18,31,33,26,11,8,48,15,19
41,12,9,28,3,32,48,22,23,16,30,36,14,26,4,50,29,35,27,49,43,15,45,47,5,7,37,8,46,40,42,19,33,38,31,25,6,20,44,34,2,10,13,1,17,24,11,21,18,39
27,9,16,20,23,19,34,45,14,37,28,38,31,8,6,25,1,47,12,11,3,40,29,43,15,17,35,21,7,5,32,4,30,36,48,13,46,24,41,22,50,26,42,49,10,33,39,18,44,2
31,29,47,20,36,22,23,15,19,4,1,30,39,7,50,48,3,25,38,2,33,14,9,12,24,42,18,41,32,17,11,43,35,21,27,10,6,34,46,49,8,5,44,45,40,13,37,28,16,26
11,2,19,29,35,4,31,40,24,16,43,46,8,49,10,44,17,38,37,33,22,14,1,28,36,27,34,13,6,48,3,5,30,18,32,9,12,45,25,47,39,15,41,23,20,7,50,21,42,26
8,26,1,31,18,14,49,3,39,17,44,32,48,37,20,42,16,11,6,45,25,36,10,33,46,38,4,34,29,22,21,19,2,15,50,5,23,28,24,12,30,47,13,27,41,40,43,35,7,9
37,22,33,27,5,36,7,40,18,49,10,35,23,31,39,14,16,13,15,30,12,6,43,50,19,32,38,17,26,42,21,44,25,29,28,3,34,45,11,4,2,1,20,41,47,24,46,9,48,8
2,19,38,3,5,32,12,29,31,6,27,11,16,43,39,49,42,10,23,22,15,34,14,35,13,8,9,44,25,48,26,30,21,7,45,4,40,20,24,36,28,41,33,18,47,1,46,37,50,17
35,9,11,23,45,28,19,7,14,25,50,20,4,3,27,17,38,15,18,12,34,48,36,22,30,41,5,37,44,13,1,26,32,49,46,33,24,6,2,43,42,16,40,31,8,39,21,10,29,47
6,10,29,26,4,44,30,46,8,15,18,12,36,31,2,42,25,20,47,11,19,17,45,5,9,39,34,7,37,3,24,41,35,50,49,32,23,38,21,27,48,14,13,40,1,43,22,28,16,33
17,35,8,22,49,20,3,7,44,10,5,13,34,32,11,29,30,42,19,28,50,25,12,47,41,43,48,18,40,6,31,23,45,26,1,15,2,21,33,36,38,4,16,39,9,27,46,37,14,24
20,46,2,31,47,19,35,36,10,15,16,6,43,12,24,44,3,33,25,32,9,40,50,45,14,28,29,26,39,23,48,41,27,22,4,11,30,37,42,1,18,8,34,7,21,49,17,38,5,13
41,17,10,3,39,30,4,50,37,26,9,32,2,46,23,11,47,8,31,20,15,24,1,18,40,44,34,14,27,36,19,12,13,22,35,7,16,38,42,28,49,48,43,25,5,21,33,6,29,45
13,17,37,23,50,48,44,3,2,34,46,21,19,11,5,40,47,29,8,12,6,39,22,28,43,41,1,10,16,25,42,27,24,32,31,35,18,9,49,45,26,30,20,36,15,38,7,33,4,14
48,40,14,16,3,2,5,34,6,43,19,1,9,37,8,13,17,27,24,28,31,45,25,44,15,38,22,20,10,18,23,39,41,36,42,35,7,32,21,29,4,46,12,33,47,26,11,49,30,50
18,10,31,8,42,50,34,39,48,26,30,46,43,33,28,13,25,5,22,11,40,29,19,23,32,2,38,12,44,21,4,7,27,20,14,36,1,9,47,15,41,16,17,24,45,6,49,3,37,35
3,13,44,40,25,41,42,5,24,43,9,35,36,23,29,27,39,8,7,37,32,6,14,30,12,28,19,17,48,34,4,11,45,10,21,31,20,22,26,1,18,50,2,33,38,46,49,47,16,15
43,12,49,15,22,40,44,41,21,4,25,20,38,2,8,17,23,5,32,10,28,35,42,6,37,7,48,39,33,13,31,14,29,30,18,45,24,9,19,36,26,3,46,11,27,34,50,47,16,1

