1,12,5,6,2,11,3,9,4,7,10,22,19,8,16,17,14,13,23,20,30,15,28,18,29,21,25,43,26,33,36,27,31,32,34,38,37,35,40,49,39,41,44,24,47,48,45,46,42,50
1,3,7,12,4,8,5,11,6,21,9,19,2,27,14,10,18,15,24,20,13,26,22,16,17,41,23,30,28,31,25,29,34,35,39,42,36,32,37,49,38,40,43,45,44,48,50,33,47,46
2,11,3,1,12,17,7,5,4,15,9,6,10,13,8,21,14,24,19,39,25,22,18,23,26,34,27,29,16,28,20,31,44,32,33,30,38,37,47,45,40,50,35,36,42,41,43,46,48,49
2,6,14,10,8,3,1,4,7,15,11,5,13,25,18,9,23,17,20,21,19,28,24,27,12,32,22,30,35,16,45,26,29,33,31,37,38,41,36,39,34,40,42,48,43,47,46,50,49,44
2,10,13,7,5,1,3,6,11,15,9,4,12,14,21,22,27,16,18,8,17,20,19,30,28,29,31,25,24,32,26,34,23,35,36,33,41,38,39,40,46,42,47,48,49,37,50,45,44,43
1,5,2,3,6,4,7,12,8,14,18,9,13,15,10,40,11,20,19,22,16,25,26,23,17,27,29,21,30,24,32,38,28,33,34,31,35,37,36,45,50,41,44,39,47,48,43,46,42,49
6,10,7,3,1,4,2,15,11,5,9,12,25,13,23,8,16,18,26,19,42,14,20,21,17,24,22,37,28,35,29,34,33,40,31,27,39,38,36,45,30,32,41,46,44,43,50,47,49,48
4,13,5,2,6,9,11,8,3,16,10,19,23,7,1,27,12,22,14,17,21,18,24,20,15,34,28,26,30,25,29,33,35,32,31,43,38,41,42,45,39,37,44,47,46,50,36,48,40,49
1,7,4,11,8,12,9,2,10,5,3,6,22,15,14,19,17,16,21,23,20,31,18,13,24,28,27,25,32,29,30,34,37,35,36,26,43,38,44,45,33,39,40,42,41,46,49,48,47,50
1,6,4,5,2,3,7,15,8,12,20,9,18,22,16,14,23,10,19,11,17,31,21,13,26,27,30,32,28,36,39,24,34,29,37,35,25,40,47,33,41,38,48,49,42,45,50,44,43,46
3,1,9,2,11,6,13,12,14,4,8,16,7,18,5,15,21,23,25,10,22,19,32,34,20,26,28,24,31,29,30,36,27,38,33,35,37,17,49,42,45,44,39,40,43,47,48,41,50,46
3,7,5,4,2,9,8,20,1,13,18,24,35,6,15,14,11,10,12,16,19,30,26,34,21,22,17,29,33,23,27,37,31,25,40,49,45,48,39,38,36,43,28,32,50,44,41,42,46,47
15,4,14,1,2,6,12,7,5,3,10,8,18,9,19,21,17,16,13,24,29,23,11,20,30,27,25,26,33,22,35,28,37,31,38,36,32,44,40,34,41,48,42,39,47,49,50,43,45,46
3,4,2,6,8,10,1,7,14,13,11,9,12,26,21,16,5,19,27,35,15,17,25,31,24,28,20,18,23,30,29,43,34,22,42,44,32,38,37,36,39,40,33,41,46,48,45,47,49,50
16,11,12,3,15,2,6,4,7,5,8,1,17,14,13,20,19,10,22,23,21,18,9,25,26,24,32,29,28,33,30,27,41,34,36,45,31,38,37,44,39,47,43,46,40,42,35,50,49,48
5,2,4,9,7,6,1,8,3,11,13,10,19,15,12,21,14,16,23,17,18,20,22,24,28,30,29,26,27,25,35,33,31,32,38,41,39,34,42,36,37,40,43,46,44,49,47,45,48,50
4,3,16,1,2,5,11,8,6,25,14,9,7,13,23,10,12,30,19,15,17,20,26,24,28,21,18,22,27,31,37,35,33,32,38,39,36,41,29,34,49,40,43,44,42,47,50,45,46,48
3,4,11,1,6,8,5,12,7,10,13,2,15,17,16,9,14,25,20,21,18,24,26,29,19,28,31,27,22,32,23,34,38,44,33,37,40,36,41,43,35,42,45,47,48,46,39,49,30,50
4,1,15,7,2,8,12,20,13,10,9,6,5,17,23,3,18,24,14,27,19,38,21,11,25,22,28,33,16,35,31,34,29,32,26,36,37,40,41,39,30,47,49,42,43,44,45,48,46,50
5,2,3,1,6,10,4,11,14,7,9,8,13,19,15,16,21,22,24,18,23,20,25,31,29,28,34,12,17,35,27,36,30,26,33,38,42,41,32,39,43,48,46,40,37,49,50,47,45,44

