0,1,2,3,6,5,4,8,7,9,12,10,11,13,15,14,17,16,18,19,21,22,20,23,24,25,26,27,30,28,31,32,29,34,33,35,36,37,40,39,42,38,41,44,46,45,43,47,48,49
2,0,8,1,3,4,5,6,7,10,9,11,12,13,17,14,15,18,20,22,16,21,19,23,24,27,25,26,30,28,29,32,39,31,33,34,35,37,38,40,41,36,42,43,49,44,46,45,47,48
0,1,2,5,3,4,7,8,11,6,9,12,10,13,15,17,18,14,16,19,20,21,22,24,25,23,26,28,27,29,30,31,32,33,34,40,36,35,37,39,41,42,44,43,47,49,38,45,46,48
1,0,3,4,7,5,2,6,9,10,8,11,13,15,12,16,17,14,19,18,22,21,24,20,26,23,25,27,29,28,30,31,32,34,33,35,37,36,38,39,40,41,42,43,44,45,46,48,49,47
0,2,4,3,1,7,5,6,8,9,10,12,11,14,13,15,17,16,21,18,19,20,22,24,23,25,26,28,27,29,31,33,30,32,34,38,40,35,36,41,37,42,39,43,44,46,45,47,49,48
0,8,1,3,4,2,5,9,11,12,7,6,13,14,15,10,16,17,19,21,20,18,22,24,23,26,25,27,28,32,31,33,29,34,35,30,36,39,37,40,42,41,43,38,45,44,49,46,48,47
2,0,1,3,7,5,4,8,6,11,12,10,13,9,14,15,16,17,18,20,22,23,19,21,24,28,26,27,25,29,30,34,32,31,35,33,36,38,37,39,40,42,43,44,45,41,46,47,48,49
1,3,0,2,4,6,8,5,12,9,13,10,15,7,14,11,16,19,17,21,18,20,28,22,24,23,29,30,25,26,27,31,33,34,35,36,32,37,38,39,40,43,42,41,44,45,47,48,49,46
0,1,3,2,5,4,7,6,11,8,9,10,12,15,13,16,17,14,18,19,20,21,22,23,24,30,27,25,26,28,29,31,32,33,34,38,39,37,35,36,40,41,44,42,47,43,49,46,45,48
2,0,9,1,4,5,7,3,6,10,11,8,12,13,17,14,16,15,19,18,24,21,20,23,22,29,25,28,26,30,27,31,35,32,33,34,36,38,37,39,41,40,42,43,46,48,44,47,49,45
2,1,3,0,4,5,7,9,6,8,14,10,11,12,13,15,19,18,17,16,20,21,24,22,23,28,25,26,30,27,31,29,32,33,35,34,37,36,38,40,43,39,41,42,44,45,46,47,48,49
2,3,1,5,0,8,4,7,9,11,10,14,6,13,12,16,15,18,19,17,21,20,23,22,25,24,27,28,26,30,29,31,32,33,35,36,38,39,34,40,44,41,45,42,46,37,43,47,48,49
0,1,2,3,4,5,9,6,7,11,8,12,14,10,13,16,15,17,18,19,22,20,21,23,24,25,26,27,29,30,28,31,32,33,34,35,36,38,39,37,40,43,42,45,41,47,44,46,48,49
0,2,1,6,4,5,3,7,8,9,10,11,12,13,14,15,16,17,19,18,21,20,22,24,23,26,25,28,29,31,30,27,32,33,36,35,34,39,38,37,41,40,42,44,46,45,47,48,43,49
1,0,2,3,4,5,6,13,7,8,10,9,11,12,16,15,14,18,17,19,21,20,22,23,24,25,27,26,28,29,32,30,33,35,31,36,34,37,38,39,40,41,42,43,45,44,47,46,49,48
2,0,4,1,3,6,7,10,5,8,9,11,13,14,12,15,16,17,18,20,22,19,21,25,23,24,26,27,28,29,30,31,33,32,34,35,37,36,39,38,40,41,42,45,43,46,44,48,47,49
1,0,3,4,2,8,10,5,7,6,11,13,14,9,12,15,16,17,18,22,19,20,21,23,24,25,26,27,30,32,31,33,28,29,34,38,36,35,41,37,39,40,42,44,43,46,45,47,48,49
0,3,1,2,4,5,8,6,7,10,9,11,12,13,16,17,14,15,19,20,18,21,22,23,25,24,27,28,29,26,30,31,32,33,35,36,38,34,37,40,41,42,39,44,43,45,46,47,48,49
0,1,3,2,4,6,5,8,7,10,9,11,13,12,17,14,16,18,20,19,21,22,24,26,15,23,25,27,28,30,29,33,35,31,38,34,32,36,37,39,40,44,42,45,46,41,43,47,48,49
0,1,2,3,4,5,6,7,9,8,10,12,11,13,14,15,16,17,18,19,20,22,21,25,23,24,28,26,27,30,32,31,29,34,35,37,38,36,33,41,39,42,46,40,45,43,44,48,47,49
