36,33,16,34,7,26,23,0,4,19,40,11,22,47,37,5,29,46,13,49,12,25,35,48,6,41,24,43,44,42,45,15,14,39,38,18,32,8,17,1,30,10,3,21,20,2,27,31,28,9
13,5,3,44,38,7,34,12,6,4,26,22,47,36,45,37,15,18,10,21,8,29,14,40,0,27,35,17,33,39,30,46,1,20,19,9,42,28,48,32,11,25,41,16,2,49,43,24,31,23
34,0,6,30,16,36,23,41,43,8,40,20,27,7,44,35,32,1,13,28,38,5,3,48,47,45,33,29,17,49,26,9,37,15,31,22,18,4,2,21,25,46,10,12,11,19,14,42,24,39
11,49,12,15,18,32,5,30,8,24,46,27,10,36,20,40,34,9,2,14,23,1,16,38,4,42,43,13,41,35,17,47,0,3,37,22,39,19,21,44,6,45,25,29,48,31,33,28,7,26
6,31,9,5,20,35,11,27,49,38,26,44,47,10,0,42,21,14,19,28,32,13,29,33,40,3,15,18,17,36,24,23,37,4,34,41,2,43,25,45,1,39,7,30,22,16,8,12,48,46
29,45,25,49,38,17,43,36,48,40,47,6,4,35,2,23,5,39,15,34,46,41,0,3,11,7,13,14,10,24,27,32,22,20,1,18,37,9,31,33,12,28,42,8,26,44,16,30,21,19
40,43,28,26,22,1,32,9,23,47,6,39,12,11,16,34,14,19,20,36,42,8,3,46,31,13,30,44,5,17,7,41,35,37,27,49,33,25,24,15,21,2,48,4,45,0,29,38,18,10
34,4,10,32,27,20,44,47,38,24,42,11,39,36,31,7,8,49,14,29,13,22,16,46,5,48,33,3,25,9,30,1,28,26,17,45,23,18,41,21,40,12,0,35,15,43,19,6,2,37
36,28,1,33,5,7,19,43,46,32,6,9,0,4,44,38,39,34,35,17,45,29,8,21,24,37,14,22,23,40,11,42,49,31,3,26,47,30,12,18,25,10,41,20,15,27,16,2,48,13
18,1,0,21,32,48,8,33,4,29,19,14,22,41,49,38,24,36,11,30,45,7,5,28,12,23,3,39,37,34,35,42,20,27,44,15,9,10,46,40,6,31,17,43,13,26,16,25,47,2
16,47,9,3,24,7,20,36,38,10,1,33,43,34,22,0,29,35,23,8,31,40,6,15,37,19,41,12,14,13,42,21,18,11,48,32,45,39,17,25,27,30,26,46,28,4,44,2,5,49
42,20,18,44,32,2,0,30,47,29,1,14,10,36,49,9,33,41,23,4,7,40,27,34,11,17,19,35,12,37,6,21,24,43,22,39,31,28,13,26,8,38,16,45,3,48,46,15,25,5
4,27,20,45,24,37,13,28,29,3,25,15,14,33,46,26,31,8,34,17,39,6,38,48,49,36,10,32,18,21,43,19,42,9,1,23,35,30,11,7,0,47,5,40,41,2,16,12,44,22
33,35,48,20,4,2,7,44,32,13,17,19,39,15,9,42,49,41,47,1,25,18,31,14,43,11,12,45,22,26,29,10,37,21,40,0,8,24,38,5,28,46,6,36,3,23,16,30,27,34
1,31,41,35,0,33,45,46,28,14,26,27,10,24,23,47,22,43,6,9,7,2,20,17,3,13,48,15,19,5,30,11,18,8,40,49,38,12,36,42,21,44,16,37,29,4,39,34,32,25
17,3,11,18,40,46,19,35,47,30,45,14,43,27,44,37,38,13,28,25,34,22,20,31,12,4,24,1,41,29,33,10,21,5,9,36,26,32,8,0,15,6,39,7,48,49,42,23,16,2
19,38,15,28,47,32,7,10,33,3,22,37,12,4,31,18,44,17,5,20,25,43,30,49,9,21,41,45,48,29,46,11,0,39,42,2,40,23,14,26,35,24,16,8,1,13,27,6,36,34
37,25,39,20,8,35,3,43,14,46,2,26,13,47,33,44,16,40,10,0,36,49,24,1,12,4,9,45,41,28,48,34,15,23,21,7,31,6,11,19,32,42,5,22,17,38,29,30,18,27
27,40,32,12,9,43,46,47,41,6,37,42,19,7,0,21,29,48,18,26,1,4,25,49,14,36,22,8,16,23,45,5,10,35,34,2,3,44,31,13,11,17,30,28,24,15,33,38,39,20
36,34,17,33,20,40,48,43,25,30,19,41,13,27,16,0,22,10,2,5,37,46,14,42,3,47,6,24,12,1,44,11,15,29,7,49,26,9,31,28,38,45,32,39,18,35,4,23,8,21
