1,0,2,7,3,4,6,5,8,11,10,9,13,16,15,12,20,18,17,14,34,41,43,45,42,40,19,44,48,21,22,46,49,47,23,25,30,38,27,29,31,24,26,32,33,37,28,39,36,35
1,0,8,6,2,3,5,12,4,16,14,10,7,9,13,11,15,17,38,19,18,41,40,42,45,44,22,43,46,20,21,49,47,48,23,24,28,30,25,29,26,27,31,32,34,36,35,33,37,39
1,0,4,13,3,5,2,6,10,9,8,7,12,14,11,18,17,15,16,44,24,41,40,39,42,43,19,46,45,20,21,47,48,49,23,22,26,25,29,28,27,37,30,31,34,35,38,32,33,36
0,1,2,4,6,8,7,5,9,15,3,11,10,12,28,18,13,16,14,17,40,19,42,43,46,45,21,41,44,23,20,47,48,49,22,24,30,27,26,32,31,25,29,33,34,35,39,37,36,38
2,0,3,7,1,6,4,8,12,5,9,10,15,16,19,11,14,17,18,32,41,40,13,43,42,46,20,45,44,21,22,47,48,49,24,23,26,25,30,29,33,27,31,28,38,35,36,39,34,37
1,3,0,8,2,6,4,5,7,10,12,11,9,13,14,18,16,22,15,17,39,41,47,40,42,45,20,43,44,23,19,46,49,48,21,24,27,25,33,26,29,31,34,30,32,35,38,36,28,37
0,1,2,4,16,3,6,7,9,5,11,8,13,10,14,17,19,12,15,38,40,18,42,43,41,45,21,46,44,22,20,48,47,49,26,23,27,31,29,24,28,25,30,32,33,34,37,36,35,39
4,0,1,2,3,6,8,5,7,15,9,12,10,11,16,17,18,13,34,14,40,43,44,19,46,42,22,41,45,20,21,48,47,49,23,25,26,24,27,28,30,31,32,33,29,36,35,37,38,39
1,0,5,2,8,3,4,9,7,6,13,12,10,19,14,16,18,15,11,38,17,40,41,42,45,43,20,47,44,23,21,48,46,49,24,25,26,28,22,29,27,30,31,33,34,36,32,35,37,39
1,0,3,2,4,7,9,5,10,11,6,8,12,13,14,15,18,16,17,19,41,40,44,48,30,42,22,43,46,21,24,49,45,47,27,20,25,23,34,26,28,29,32,38,31,33,35,37,36,39
3,2,1,6,4,5,7,8,12,0,9,10,13,11,15,18,14,37,17,16,19,40,42,43,41,44,20,49,45,21,22,47,48,46,31,24,27,25,23,28,26,32,33,29,34,35,30,39,38,36
3,0,4,7,2,1,5,8,9,11,6,13,10,18,14,15,12,46,17,16,40,19,26,42,41,43,21,44,45,20,23,48,49,47,25,22,27,24,31,34,28,32,29,33,38,30,35,36,39,37
2,1,3,4,5,0,7,10,9,13,8,12,16,6,14,19,17,15,35,18,41,43,11,42,44,40,21,46,48,20,22,47,49,45,24,27,25,28,23,26,29,31,33,30,32,34,36,37,39,38
0,7,3,12,6,4,1,5,10,8,9,17,13,16,2,14,11,32,15,19,41,18,40,43,45,42,20,44,46,21,23,47,48,49,27,25,22,29,28,24,34,26,33,35,30,31,37,36,39,38
0,2,3,4,5,6,1,10,7,8,14,17,16,9,11,13,18,12,15,22,42,45,44,39,40,41,19,43,47,20,25,49,46,48,24,21,27,28,26,23,30,31,32,33,29,34,38,35,36,37
1,5,0,3,6,2,11,4,10,8,7,13,16,9,40,15,19,12,14,44,27,41,18,17,42,45,21,47,48,22,20,49,43,46,24,23,30,29,26,33,28,32,31,35,38,34,36,25,39,37
6,0,1,5,2,3,4,8,9,7,13,10,11,14,12,17,18,15,39,40,42,46,16,21,41,43,19,44,45,20,22,48,47,49,23,32,28,26,25,29,27,31,24,33,34,30,35,36,38,37
1,0,8,3,2,6,4,10,9,5,12,7,13,17,11,16,18,14,15,42,22,39,40,44,43,41,21,47,45,23,19,48,46,49,24,20,25,26,31,27,28,30,35,33,29,34,32,36,37,38
1,3,0,2,6,5,10,4,9,8,13,7,11,12,16,14,19,18,17,40,15,34,41,42,47,43,20,45,49,21,22,44,46,48,23,25,26,27,24,29,36,32,28,31,35,30,39,37,33,38
12,1,0,3,2,4,9,6,7,10,5,14,15,11,13,16,8,17,19,39,43,18,42,41,44,20,21,45,46,23,22,47,49,48,24,25,28,26,27,29,30,32,33,37,40,31,34,35,36,38
