2,3,1,5,4,6,9,8,7,10,11,14,16,12,17,18,15,13,20,19,21,22,23,24,28,25,26,27,30,29,31,32,33,35,34,36,37,38,39,40,41,42,43,44,48,45,46,50,47,49
1,2,3,4,5,8,6,9,11,7,10,12,15,13,16,14,18,17,19,22,21,20,23,24,29,25,26,27,28,31,32,30,33,34,35,36,38,39,43,37,41,40,45,47,44,42,48,50,46,49
9,1,2,8,3,4,7,5,10,6,12,13,11,19,14,15,16,17,20,18,21,22,24,25,27,23,28,30,29,26,32,33,31,34,39,35,36,37,38,40,41,42,46,43,44,45,47,49,48,50
1,5,2,4,3,8,7,6,11,10,14,9,12,15,13,16,17,18,19,20,22,24,21,25,23,27,28,26,31,30,32,33,29,34,37,38,35,39,36,40,41,43,44,42,45,46,47,49,48,50
5,1,2,4,3,9,7,6,8,10,11,12,16,13,14,18,17,19,15,20,23,24,21,22,26,25,27,29,28,31,30,32,33,34,36,35,39,38,42,40,37,43,47,41,44,48,49,45,46,50
1,2,3,8,4,5,6,9,11,7,13,10,12,17,14,15,16,18,19,22,20,23,21,24,27,28,25,30,26,29,31,32,34,35,36,33,37,39,40,38,41,42,43,44,45,47,48,46,49,50
2,1,4,3,7,5,6,8,9,11,10,13,14,12,15,16,17,18,19,20,21,22,23,24,26,27,29,28,31,25,32,30,33,34,35,36,38,37,40,41,39,42,43,45,44,47,49,48,46,50
5,2,1,3,4,6,7,10,9,11,8,13,12,15,16,18,14,19,17,21,20,22,25,24,23,26,27,28,31,30,33,29,38,34,32,35,36,40,39,41,37,42,44,45,46,43,47,49,50,48
5,2,3,1,6,4,7,8,9,10,13,11,16,12,14,15,17,19,18,22,21,20,23,24,25,29,26,28,31,27,30,38,34,32,35,33,36,37,39,47,40,41,43,44,45,42,50,48,46,49
1,2,3,4,6,12,5,7,8,9,10,13,11,16,15,14,17,18,19,21,20,27,22,23,25,24,28,26,29,30,31,32,34,33,35,36,37,38,39,40,41,42,44,43,50,46,45,47,48,49
3,2,1,4,6,9,5,8,7,10,11,13,15,12,17,14,19,16,25,18,20,23,21,22,24,28,26,27,29,30,31,32,33,34,35,39,37,38,40,36,41,42,43,45,44,47,49,46,50,48
1,2,3,5,4,6,8,7,9,11,15,12,14,10,13,17,16,18,21,19,20,23,24,25,22,27,26,28,29,30,32,31,34,33,36,37,38,35,39,40,41,43,42,44,45,47,46,48,50,49
1,3,5,4,2,7,6,8,9,13,10,12,11,14,15,18,16,17,21,19,20,22,23,24,25,26,27,28,29,30,32,34,31,33,35,37,36,38,39,40,42,41,43,44,45,47,50,46,48,49
1,2,3,7,5,4,6,11,9,8,12,10,13,14,15,17,18,16,20,19,21,22,23,29,24,25,26,27,30,28,32,33,34,36,31,35,38,37,40,41,42,39,43,46,45,44,47,48,49,50
1,5,2,7,9,4,3,10,6,14,8,11,13,12,15,17,16,19,21,18,20,22,23,24,25,26,28,27,29,30,32,31,33,36,34,39,35,37,38,41,42,40,44,43,46,48,45,49,47,50
1,7,2,3,4,5,9,6,8,12,10,11,13,14,15,17,16,18,21,20,22,25,19,24,29,26,23,27,28,30,31,34,36,32,35,33,37,40,39,38,41,45,43,42,46,48,47,44,49,50
1,2,3,4,7,6,5,9,8,13,10,12,11,14,15,16,17,18,19,20,21,23,24,22,27,25,31,26,34,28,29,32,30,33,37,35,36,38,39,40,43,41,42,46,44,45,47,48,50,49
1,3,2,7,5,4,9,6,10,12,8,11,14,13,15,17,18,22,16,19,20,23,21,24,25,26,27,29,28,32,30,33,31,40,35,36,34,38,37,39,42,43,45,44,41,46,47,49,48,50
1,3,2,4,5,7,10,12,8,15,9,6,13,11,16,14,17,19,18,20,22,23,25,24,26,27,28,21,30,32,31,29,35,33,36,34,37,38,39,43,40,45,41,42,47,44,50,48,49,46
2,3,6,1,5,4,7,8,10,11,9,15,14,17,12,13,18,19,16,20,22,24,21,23,25,26,27,28,29,30,31,32,34,33,35,42,36,37,38,40,39,41,48,43,44,46,45,47,49,50

