2,1,4,3,5,8,6,7,10,9,11,13,12,16,14,15,18,22,20,23,17,19,21,24,25,29,30,26,31,27,28,32,33,36,34,35,37,40,41,38,39,42,44,45,43,47,49,46,48,50
1,2,3,4,5,6,8,13,7,9,10,11,14,12,15,19,17,16,18,22,23,20,21,24,33,26,25,27,28,29,31,30,32,37,35,34,38,36,40,39,41,43,42,44,45,46,47,49,48,50
2,1,3,6,4,5,8,9,10,11,7,14,12,17,13,16,15,19,18,22,20,21,23,24,25,27,26,29,28,30,32,31,33,35,34,36,38,37,39,40,43,41,42,44,46,48,45,47,49,50
1,3,2,4,7,6,5,9,8,10,11,13,16,15,14,12,17,19,18,20,22,21,24,25,27,23,26,28,29,30,31,34,32,33,35,36,37,39,40,41,38,42,43,44,45,47,46,48,49,50
1,2,7,3,5,4,6,8,11,9,10,12,13,15,14,19,17,20,18,16,21,22,24,23,25,27,26,29,30,31,33,34,28,37,32,36,35,38,40,39,41,44,43,45,46,47,42,48,49,50
2,1,4,3,6,5,9,7,8,11,12,13,10,15,14,16,20,19,17,18,21,22,24,26,23,27,25,29,28,30,33,32,37,31,34,35,42,36,41,38,39,44,43,40,46,45,47,49,48,50
2,1,3,4,5,7,6,12,8,10,9,11,13,14,16,18,15,17,19,21,20,23,22,24,25,26,27,28,29,32,30,31,33,34,35,36,37,39,38,40,41,43,42,47,46,44,45,48,50,49
1,2,3,4,5,6,8,12,7,9,10,13,11,14,15,17,18,19,16,21,20,22,24,23,25,26,30,27,28,29,31,35,33,32,37,34,39,40,36,41,38,42,44,43,45,46,47,48,50,49
1,4,3,2,7,10,11,5,6,8,9,15,13,12,14,16,18,22,17,19,21,20,23,24,25,26,27,28,31,29,30,32,34,33,37,36,38,35,40,41,39,43,45,42,44,48,46,47,50,49
2,1,3,4,5,6,7,10,8,9,12,13,14,11,15,18,16,21,17,19,23,20,25,24,22,27,26,29,28,31,30,32,33,34,35,36,38,39,37,40,41,43,44,42,49,46,47,50,48,45
1,4,3,2,10,5,6,7,8,13,11,9,12,14,15,16,17,19,21,18,20,22,27,24,25,23,26,28,30,29,31,32,33,37,34,35,36,38,41,42,39,43,44,45,40,46,47,48,49,50
2,3,1,4,7,5,6,8,9,11,12,10,13,14,19,16,15,17,20,18,21,22,23,25,24,27,26,31,29,32,28,30,33,34,35,36,38,37,40,39,41,43,44,42,47,45,46,49,48,50
2,1,4,3,7,6,5,8,9,10,12,11,13,14,15,16,17,18,19,20,21,22,24,23,25,26,27,29,28,30,31,32,34,33,35,38,40,36,37,39,42,41,44,48,43,46,45,47,49,50
2,1,3,5,7,10,4,6,8,11,14,9,12,13,16,15,18,19,20,23,21,27,26,17,25,22,24,29,28,30,31,35,34,33,32,37,36,38,40,39,41,43,44,45,46,42,47,48,49,50
1,2,6,4,7,3,5,8,13,12,10,9,11,16,14,17,15,18,20,23,27,24,19,21,22,26,25,29,28,30,31,33,32,36,34,35,37,38,39,40,42,41,44,43,45,46,47,48,49,50
5,1,2,4,7,6,3,8,9,11,10,15,12,13,19,14,16,17,18,20,21,24,22,23,31,27,28,29,26,25,33,34,30,32,37,36,35,38,39,40,41,42,46,45,47,43,48,44,50,49
4,1,2,3,8,7,5,14,6,9,10,11,12,13,15,16,18,20,19,17,24,21,26,22,27,23,25,29,32,28,31,35,30,33,34,38,37,36,39,42,40,41,43,45,44,47,46,48,49,50
3,1,2,6,4,5,7,8,11,9,10,14,16,13,12,19,18,20,17,15,21,22,23,24,25,26,27,29,33,28,34,31,32,30,36,37,35,40,38,41,46,42,45,43,47,39,44,48,49,50
1,2,4,3,6,10,5,7,9,8,12,11,13,15,16,17,18,19,14,20,21,22,24,27,23,26,25,28,29,30,31,32,33,34,35,36,39,37,40,38,41,42,47,44,45,43,49,46,48,50
1,4,2,5,6,3,7,8,9,11,12,10,13,14,16,15,19,17,18,21,20,22,24,23,26,27,29,25,28,30,33,31,32,34,35,36,37,39,38,40,41,42,46,43,48,49,44,47,45,50

