0,10,3,12,4,24,5,9,1,2,6,7,11,22,15,13,8,16,20,29,21,17,14,30,25,31,23,18,28,45,19,32,27,36,26,43,34,46,38,48,35,49,47,33,40,37,42,41,44,39
7,3,0,1,5,10,6,2,4,15,11,9,21,12,18,8,16,17,13,24,19,23,14,20,27,22,26,29,31,45,25,28,34,30,33,46,32,47,35,49,37,48,44,39,41,36,40,38,43,42
2,3,1,0,9,4,5,7,10,6,13,8,16,11,18,15,23,12,19,14,22,27,21,17,25,45,28,20,26,43,33,29,31,32,30,24,34,46,36,49,38,48,47,37,40,42,44,41,39,35
2,3,0,4,8,6,5,1,12,11,9,7,10,16,18,19,13,23,15,14,22,17,20,21,24,25,49,26,27,41,30,28,31,34,36,29,32,46,35,48,33,47,45,44,37,38,42,43,39,40
5,6,4,2,22,20,0,3,8,11,9,7,12,17,21,10,13,14,23,15,32,24,19,25,26,27,16,18,30,29,45,1,31,33,28,38,34,47,35,46,37,48,49,41,40,36,39,43,44,42
0,1,2,3,6,4,7,10,9,8,29,17,11,5,28,12,13,20,18,15,21,22,16,24,14,31,23,44,26,25,40,30,32,34,19,45,33,47,37,48,35,49,46,27,43,38,36,41,42,39
2,3,10,8,1,0,5,6,11,4,14,16,7,12,19,20,24,13,15,18,26,17,23,21,28,44,25,9,37,27,45,36,30,32,31,29,43,46,34,47,38,49,48,22,33,42,41,35,39,40
0,3,2,17,9,5,6,10,7,1,11,25,4,16,14,8,24,18,20,19,31,12,21,23,15,29,26,44,13,45,27,22,28,30,34,43,32,46,36,48,33,49,47,37,40,35,38,42,39,41
10,8,0,4,12,1,3,9,6,7,2,18,5,11,14,13,16,24,17,15,19,21,23,25,22,27,20,28,45,40,26,41,32,31,42,29,30,48,39,47,35,49,46,34,36,38,43,44,33,37
3,5,13,1,4,0,2,8,6,7,9,10,14,18,11,24,16,17,19,23,28,21,12,15,25,20,26,31,32,30,27,29,35,36,33,48,39,47,22,44,38,34,49,43,40,45,42,37,46,41
2,0,1,3,6,13,8,9,11,7,4,23,12,14,18,44,16,20,10,15,24,5,21,22,19,27,17,25,26,45,43,28,33,32,29,48,30,31,37,47,39,49,46,34,36,38,40,41,42,35
0,3,4,7,1,18,2,8,5,9,6,16,20,12,22,14,11,17,13,15,19,21,26,28,43,10,37,24,27,25,44,29,31,36,32,46,33,47,30,45,38,48,49,23,34,35,40,39,41,42
7,1,2,3,6,8,4,9,10,11,12,16,5,13,20,0,15,18,22,14,25,21,23,19,29,24,28,43,48,26,17,30,33,31,27,44,36,46,39,47,32,45,49,35,37,40,34,41,38,42
3,7,8,0,5,9,10,11,4,1,29,2,6,13,12,24,19,20,15,22,14,25,17,16,18,27,21,23,26,28,33,35,30,31,36,46,32,45,37,47,38,48,49,39,40,34,41,44,43,42
4,1,0,7,3,11,6,16,9,31,8,2,5,10,13,24,19,20,22,12,14,15,21,17,18,25,33,23,26,36,34,28,35,27,29,30,32,37,43,46,38,48,49,42,39,41,47,45,40,44
4,1,0,6,2,16,7,3,5,8,10,9,11,14,12,15,45,26,21,13,23,17,19,27,35,20,32,22,24,31,18,25,36,29,28,30,34,47,33,46,40,48,49,41,38,37,39,42,44,43
5,3,1,4,10,2,8,9,7,6,11,0,12,14,15,13,19,16,21,25,26,17,35,23,22,41,18,20,28,30,24,33,31,29,27,47,34,46,36,45,37,49,48,32,38,40,39,42,44,43
0,2,6,1,5,14,10,3,7,9,4,15,12,21,18,8,11,19,24,16,13,26,27,17,36,23,32,22,35,30,33,31,20,39,25,48,34,49,37,28,40,42,47,38,29,43,44,41,45,46
2,5,10,6,0,3,1,4,13,14,15,17,8,12,22,9,7,11,18,23,27,16,19,20,21,47,45,24,43,29,31,33,32,25,26,28,36,46,39,48,30,49,44,41,34,35,37,38,40,42
7,3,12,1,4,8,5,0,11,9,13,16,2,14,17,26,10,6,18,32,20,21,19,15,31,30,24,36,22,23,27,34,25,29,28,46,35,47,39,45,38,48,49,44,33,40,41,37,43,42
