1,6,2,3,7,8,0,5,4,10,11,9,15,12,19,13,14,16,17,21,20,22,18,25,24,30,23,27,26,29,28,32,34,33,31,35,36,42,37,45,38,43,46,44,48,40,39,41,47,49
2,10,1,0,3,9,4,5,6,8,13,15,11,7,12,14,18,21,16,17,20,19,22,24,30,25,23,27,29,31,42,26,33,36,28,34,39,35,40,32,37,44,46,47,45,43,38,41,48,49
1,0,3,7,6,8,11,4,9,2,12,13,14,15,18,16,22,19,5,21,26,10,20,17,25,24,31,23,28,29,30,33,36,37,34,27,32,39,38,44,35,43,45,46,47,42,40,41,49,48
1,6,0,3,2,5,10,14,8,7,20,4,9,11,13,12,16,15,22,17,19,21,25,26,23,18,27,24,29,28,33,31,35,30,32,34,36,44,40,43,37,39,46,45,47,38,41,42,48,49
0,1,2,5,3,7,8,4,10,6,11,9,12,13,14,16,15,18,17,21,22,20,29,19,24,26,27,25,23,35,28,30,34,31,32,36,33,39,38,42,37,45,44,47,46,43,40,41,49,48
1,5,3,4,6,2,7,0,8,9,12,11,10,16,14,17,15,18,21,24,20,13,19,26,25,22,27,23,28,29,38,31,30,32,33,37,35,42,34,43,36,44,48,46,45,40,41,39,47,49
2,0,3,4,6,7,9,8,1,5,12,13,18,10,16,11,14,15,22,21,25,17,24,26,20,28,19,27,23,35,31,29,30,33,32,34,38,42,37,43,40,46,45,47,44,36,41,39,48,49
0,1,3,4,2,6,9,7,8,5,13,10,12,11,14,16,18,15,19,17,20,21,27,26,22,31,23,25,28,29,30,32,24,35,38,33,36,39,34,44,37,43,46,48,45,42,41,40,47,49
0,1,5,8,2,13,4,7,3,6,11,17,10,16,15,12,9,14,19,20,18,21,33,24,23,30,22,28,26,27,31,32,35,34,36,29,25,37,38,39,40,46,44,47,45,41,42,43,49,48
1,4,0,6,3,5,2,7,10,9,11,8,12,14,15,13,18,16,22,24,23,19,17,20,26,21,28,34,27,25,30,41,36,32,29,31,37,43,33,42,38,44,46,47,45,39,35,40,48,49
0,1,4,2,5,6,7,8,3,12,10,9,15,18,11,13,16,20,24,14,17,21,19,25,27,22,28,30,29,26,23,32,34,33,31,35,37,43,38,41,36,44,45,47,46,39,42,40,48,49
5,4,1,0,2,6,7,3,8,12,9,11,10,18,19,14,15,16,13,17,23,22,21,27,24,28,26,25,30,20,34,32,29,35,33,31,39,40,38,44,37,46,48,45,36,41,42,43,47,49
3,0,2,5,7,1,8,6,9,12,10,11,4,14,16,13,15,18,19,20,21,17,23,29,24,26,25,27,28,43,22,30,35,34,36,32,33,31,37,41,40,46,45,47,44,42,39,38,49,48
0,1,2,4,5,11,3,12,7,14,6,8,16,10,9,15,20,13,18,19,17,23,22,25,28,21,27,36,29,24,31,32,33,26,34,30,37,42,35,44,39,43,45,46,48,38,41,40,49,47
2,1,0,3,8,6,7,11,9,4,12,10,14,15,16,5,17,19,18,20,13,21,22,27,23,26,28,25,24,29,31,32,36,33,30,34,35,38,37,41,40,39,42,47,43,44,45,46,48,49
1,3,2,6,0,8,4,7,5,9,11,10,12,16,14,18,17,19,15,13,27,20,23,21,22,24,25,26,31,29,35,28,32,34,36,30,37,42,33,45,38,43,44,47,46,39,41,40,48,49
3,1,0,2,9,4,7,8,5,6,12,10,14,11,15,17,22,13,18,19,16,21,20,25,26,23,29,24,27,32,28,33,30,35,37,38,31,39,34,46,36,43,44,45,47,41,40,42,49,48
1,5,0,7,2,4,3,9,8,14,11,6,10,13,15,16,12,17,18,21,19,26,20,23,22,35,24,25,28,27,32,33,29,30,34,36,31,37,39,43,38,40,44,41,47,42,46,45,49,48
6,11,0,1,2,4,8,3,12,10,5,9,18,13,15,16,20,19,14,7,21,17,27,22,29,23,26,30,25,24,33,32,34,28,31,40,35,43,36,44,37,45,41,46,47,38,39,42,49,48
2,1,3,0,5,10,9,6,7,15,11,14,4,13,8,12,20,16,19,22,18,23,17,21,27,26,31,29,24,25,30,32,33,38,36,28,35,37,41,42,34,45,47,39,40,49,46,43,48,44
