3,0,6,7,5,2,1,8,10,13,11,38,39,12,40,9,16,14,4,18,42,43,41,15,45,47,46,48,21,44,17,49,25,22,28,31,26,23,19,27,24,32,36,29,20,33,37,34,30,35
8,5,9,0,3,1,6,32,4,7,10,2,12,11,14,43,13,19,40,46,42,41,39,18,45,49,44,15,21,48,16,47,29,20,17,22,30,23,25,26,28,27,24,35,36,34,37,31,38,33
5,6,3,7,8,2,0,39,10,1,4,9,38,15,43,17,14,11,42,12,44,40,48,21,13,46,41,49,22,45,16,47,25,19,18,34,20,26,24,23,35,27,29,28,37,33,32,31,30,36
5,3,29,2,0,12,8,9,6,10,1,11,13,4,7,39,15,16,40,42,46,44,47,19,49,14,43,45,18,48,17,41,25,32,20,23,22,24,27,34,21,26,37,35,30,33,38,36,31,28
1,6,2,5,7,0,10,3,13,4,9,8,39,14,38,15,16,11,12,43,46,42,41,19,40,44,45,49,18,47,24,48,26,17,23,21,28,29,20,25,22,27,31,37,32,30,33,34,35,36
1,2,0,3,11,6,4,5,38,8,12,7,15,13,39,40,14,18,10,43,45,44,41,16,47,42,46,9,17,49,19,48,28,21,20,22,26,27,24,30,25,31,34,36,23,29,35,32,33,37
0,6,1,2,4,9,3,5,11,7,12,39,14,13,8,10,17,15,38,46,41,43,44,16,42,40,47,48,23,45,19,49,34,18,24,26,29,25,20,28,35,36,30,32,33,37,31,22,21,27
5,2,3,1,8,7,4,14,6,0,13,10,29,9,12,41,18,16,40,42,44,15,45,11,43,48,39,46,19,49,17,47,22,20,24,27,21,30,33,31,23,32,34,25,26,28,35,36,37,38
0,1,2,3,5,7,4,6,8,11,9,12,10,14,38,41,19,13,15,44,39,45,42,16,46,40,47,43,23,48,20,49,25,17,31,21,24,30,18,22,27,28,32,33,29,34,37,35,26,36
1,5,2,3,4,7,0,6,10,8,39,14,9,16,13,38,15,12,41,11,47,40,43,17,44,46,42,45,32,49,18,48,19,27,20,26,21,22,33,23,24,30,31,34,28,25,36,37,29,35
3,2,1,9,14,0,5,4,6,11,34,12,13,15,7,16,10,8,40,39,44,41,45,17,46,49,42,43,18,47,25,48,21,23,20,27,24,19,31,29,32,26,22,28,36,33,38,35,37,30
9,2,5,1,3,7,10,8,12,15,13,39,0,4,40,45,6,16,14,11,41,19,42,18,46,43,49,44,17,47,23,48,25,20,30,22,24,29,27,35,26,21,31,32,37,36,34,38,28,33
1,0,4,2,5,3,6,12,9,39,7,14,11,15,38,10,13,16,40,44,8,41,42,17,45,46,43,47,18,49,29,48,24,27,21,20,26,33,19,30,32,28,31,23,22,34,37,25,36,35
1,6,3,0,5,7,10,2,8,13,37,11,12,14,9,4,15,16,40,44,42,46,49,18,39,43,41,45,19,48,24,47,27,17,30,21,20,33,32,22,25,23,28,35,26,31,34,36,38,29
1,8,2,7,3,11,10,12,0,5,6,16,39,13,31,42,4,15,43,9,40,41,44,17,47,14,45,49,22,46,21,48,19,20,24,23,29,18,26,25,28,30,34,35,36,33,32,27,37,38
0,1,10,2,11,3,6,5,14,30,40,4,8,13,45,9,18,7,15,12,39,43,42,16,41,47,48,46,17,44,22,49,35,21,19,20,26,24,27,28,23,31,29,25,33,32,34,36,37,38
4,5,1,13,24,6,3,10,8,9,0,38,2,12,48,11,15,14,7,42,41,39,40,16,44,46,47,45,18,43,17,49,30,19,31,20,23,25,29,21,22,26,35,27,34,28,32,36,37,33
0,2,1,14,9,4,6,5,7,3,13,8,39,15,22,10,17,11,46,44,48,43,40,18,42,45,49,41,16,38,19,47,21,23,20,25,29,12,26,31,24,30,27,33,32,35,34,28,36,37
7,1,3,4,10,2,8,5,6,9,0,16,11,14,12,38,13,20,40,41,43,42,44,22,39,46,45,48,18,49,15,47,21,19,17,23,26,24,30,31,29,25,32,27,28,33,35,36,34,37
4,7,1,2,5,8,3,11,10,6,16,12,9,13,36,40,14,17,0,45,41,39,48,15,44,47,42,46,20,49,21,43,23,22,18,30,25,29,26,19,35,27,31,34,28,32,33,37,24,38
